1,0,241.933392095876,71.1281657000334,3.80309155888193,0.353112614282541,1.10287624698294,1.26930182427893,2.45745958012479,2.53666987041178,0.0913545160882448,0.0932578865324004,3.19242314738475,0.145057988680494
2,246.158062084294,0,1.66760604444347,0.278942428092855,0.169932256550473,0.108184111524996,0.00654843610457611,0.950233364994234,0.0199580494463005,0.0205680899896781,0.00524300954438412,0.140863610987867,0.00649162969617331
3,45.0228645849365,0.77169173375201,0,0.0875000865543642,0.061596099846244,0,0.00641475476580741,0.00971187829773821,0.128113323859045,0.0280710653236352,0.000489039155468815,0.0172301042886992,0.0247023963136736
4,3.7169954736765,0.31994923772557,0.185651164112738,0,0,0.0583882667837352,0.00297856500792548,0.00441856175585513,0.007195414178415,0.0386565205041561,0.00286965116862697,0.000603133365592182,0.000128240582855176
5,0.56506702411759,0.0311227577957112,0.0539114159607443,0,0,0,0,0,0,0,0,0,0
6,1.42670226605392,0.00337213652453194,0.00477153224949202,0.0446534391902662,0,0,0,0.0856004033384091,0.00588377968129055,0,0,0,0
7,0.709481670247321,0.0114541669683247,0.00133615257208851,0,0,0,0,0,0.0150201515864442,0.000573923199156953,0,0.00777497198442934,0
8,2.89855582337239,1.01328183753447,0.0145295158637651,0.0018338481902934,0,0,0,0,0,0,0,0,0.000375665807694258
9,1.50836698429088,0.0491733994752251,0.226697120222682,0.000287947351540174,0,0.00588983530524283,0.00294349773299844,0,0,0,0.00858697515181799,0.176196747241013,0
10,0.115037824228123,0.0249944227675796,0.0342779661841917,0.0385923082562265,0,0,0.000552947810665288,0,0,0,0,0,0.0059163532351993
11,0.00700319891147707,0.0160993673415687,0,0.00401858836150474,0.00380492205096274,0.000156773955376857,0,0,0,0,0,0,0
12,2.06543120530985,0.134842203686936,0.0287715280295283,0,0,0.0032352566483145,0.00341723177532291,0,0.172856173799283,0,0.00577693941576728,0,0
13,0.0387279369358329,0.00545198712228861,0.0128558125519891,0,0,0,0,0.00346806408913597,0.0206331173557561,0.00566919187082236,0,0.00863246946387258,0
